atomic_number,energy,f1,f2
"38",2057.95,25.2033,14.6279
"38",2091.24,26.5585,14.3148
"38",2125.06,27.4987,14.0082
"38",2159.43,28.1344,13.7083
"38",2194.36,28.3227,13.4144
"38",2216.2,25.5952,13.2361
"38",2216.4,25.6051,15.2077
"38",2229.85,28.767,15.0779
"38",2265.92,30.1929,14.739
"38",2302.57,31.0805,14.4054
"38",2339.81,31.7865,14.0767
"38",2377.66,32.3848,13.7529
"38",2416.11,32.9074,13.4348
"38",2455.19,33.3715,13.1219
"38",2494.9,33.7884,12.8145
"38",2535.26,34.1654,12.5121
"38",2576.26,34.5082,12.2152
"38",2617.93,34.8211,11.9238
"38",2660.27,35.1081,11.6383
"38",2703.3,35.3718,11.3575
"38",2747.03,35.6143,11.0821
"38",2791.46,35.8373,10.8123
"38",2836.61,36.0434,10.5483
"38",2882.49,36.2339,10.289
"38",2929.11,36.4097,10.035
"38",2976.48,36.5718,9.78634
"38",3024.63,36.7218,9.54315
"38",3073.55,36.8604,9.30473
"38",3123.26,36.9884,9.07165
"38",3173.78,37.1064,8.84328
"38",3225.11,37.2152,8.62019
"38",3277.27,37.3154,8.40194
"38",3330.28,37.4079,8.18871
"38",3384.15,37.4929,7.98001
"38",3438.88,37.5709,7.77603
"38",3494.5,37.6422,7.57647
"38",3551.02,37.7072,7.38193
"38",3608.46,37.7668,7.19179
"38",3666.82,37.821,7.00602
"38",3726.13,37.8701,6.82458
"38",3786.4,37.9145,6.64742
"38",3847.64,37.9544,6.4744
"38",3909.87,37.9901,6.30553
"38",3973.11,38.0218,6.14074
"38",4037.38,38.0499,5.97991
"38",4102.68,38.0746,5.82298
"38",4169.03,38.0959,5.66985
"38",4236.46,38.1142,5.52048
"38",4304.98,38.1297,5.3748
"38",4374.62,38.1424,5.2327
"38",4445.37,38.1527,5.09411
"38",4517.27,38.1605,4.95892
"38",4590.33,38.166,4.8272
"38",4664.58,38.1696,4.69872
"38",4740.03,38.1711,4.57351
"38",4816.69,38.1707,4.45143
"38",4894.6,38.1687,4.33245
"38",4973.77,38.165,4.21654
"38",5054.21,38.1598,4.10354
"38",5135.96,38.1532,3.99345
"38",5219.03,38.1452,3.88617
"38",5303.44,38.136,3.78168
"38",5389.22,38.1256,3.67982
"38",5476.39,38.1141,3.58062
"38",5564.97,38.1017,3.48401
"38",5654.98,38.0882,3.38985
"38",5746.44,38.0738,3.29825
"38",5839.39,38.0586,3.20894
"38",5933.83,38.0426,3.12199
"38",6029.81,38.0259,3.03733
"38",6127.33,38.0085,2.95494
"38",6226.44,37.9905,2.87467
"38",6327.15,37.9719,2.79654
"38",6429.48,37.9527,2.72044
"38",6533.48,37.933,2.64635
"38",6639.15,37.9129,2.57425
"38",6746.54,37.8923,2.50402
"38",6855.65,37.8712,2.43567
"38",6966.54,37.8497,2.36917
"38",7079.22,37.8279,2.30441
"38",7193.72,37.8056,2.24132
"38",7310.07,37.7831,2.18004
"38",7428.31,37.7602,2.12035
"38",7548.45,37.737,2.06216
"38",7670.54,37.7135,2.00563
"38",7794.61,37.6897,1.95054
"38",7920.68,37.6655,1.89697
"38",8048.79,37.6411,1.8449
"38",8178.98,37.6165,1.79419
"38",8311.26,37.5916,1.74478
"38",8445.69,37.5663,1.69672
"38",8582.29,37.5407,1.64997
"38",8721.11,37.5148,1.60447
"38",8862.16,37.4886,1.5602
"38",9005.5,37.4621,1.51713
"38",9151.16,37.4352,1.4752
"38",9299.17,37.4079,1.43441
"38",9449.58,37.3803,1.39472
"38",9602.42,37.3522,1.35611
"38",9757.73,37.3236,1.31853
"38",9915.55,37.2945,1.28195
"38",10075.9,37.2648,1.24638
"38",10238.9,37.2345,1.21176
"38",10404.5,37.2036,1.17808
"38",10572.8,37.1719,1.1453
"38",10743.8,37.1394,1.11341
"38",10917.6,37.1059,1.08238
"38",11094.2,37.0715,1.05219
"38",11273.6,37.0359,1.02281
"38",11455.9,36.999,0.994222
"38",11641.2,36.9607,0.966406
"38",11829.5,36.9208,0.939339
"38",12020.8,36.8791,0.913002
"38",12215.3,36.8352,0.887374
"38",12412.8,36.789,0.862436
"38",12613.6,36.7399,0.838169
"38",12817.6,36.6877,0.814555
"38",13025,36.6316,0.791575
"38",13235.6,36.5711,0.769214
"38",13449.7,36.5053,0.747453
"38",13667.2,36.4329,0.726275
"38",13888.3,36.3526,0.705667
"38",14112.9,36.2622,0.68561
"38",14341.2,36.1589,0.666091
"38",14573.1,36.0385,0.647094
"38",14808.9,35.8946,0.628606
"38",15048.4,35.7164,0.610611
"38",15291.8,35.4841,0.593098
"38",15539.1,35.1551,0.576052
"38",15790.4,34.6058,0.559459
"38",16045.8,32.9628,0.54331
"38",16104.5,26.4571,0.539702
"38",16104.7,26.4573,3.75733
"38",16305.4,34.32,3.68752
"38",16569.1,35.2344,3.59899
"38",16837.1,35.7413,3.51194
"38",17109.4,36.0956,3.42639
"38",17386.1,36.3681,3.34234
"38",17667.4,36.5889,3.25981
"38",17953.1,36.7737,3.1788
"38",18243.5,36.9318,3.09932
"38",18538.6,37.0692,3.02136
"38",18838.4,37.19,2.94492
"38",19143.1,37.2972,2.87
"38",19452.7,37.393,2.7966
"38",19767.4,37.479,2.72469
"38",20087.1,37.5566,2.65429
"38",20412,37.6268,2.58537
"38",20742.1,37.6906,2.51793
"38",21077.6,37.7486,2.45194
"38",21418.5,37.8014,2.3874
"38",21765,37.8496,2.32429
"38",22117,37.8936,2.26259
"38",22474.7,37.9338,2.20229
"38",22838.2,37.9705,2.14336
"38",23207.6,38.004,2.0858
"38",23583,38.0346,2.02957
"38",23964.4,38.0625,1.97466
"38",24352,38.088,1.92105
"38",24745.9,38.1112,1.86873
"38",25146.2,38.1323,1.81766
"38",25552.9,38.1514,1.76782
"38",25966.2,38.1687,1.7192
"38",26386.1,38.1843,1.67178
"38",26812.9,38.1984,1.62553
"38",27246.6,38.211,1.58043
"38",27687.3,38.2223,1.53645
"38",28135.1,38.2324,1.49359
"38",28590.2,38.2413,1.45181
"38",29052.6,38.2494,1.41109
"38",29522.5,38.2602,1.37142
"38",30000,38.2499,1.33276
"1",10,-9999,2.3954e-17
"1",10.1617,-9999,2.43414e-17
"1",10.3261,-9999,2.47351e-17
"1",10.4931,-9999,2.51352e-17
"1",10.6628,-9999,2.55417e-17
"1",10.8353,-9999,2.59549e-17
"1",11.0106,-9999,2.63746e-17
"1",11.1886,-9999,2.68012e-17
"1",11.3696,-9999,2.72347e-17
"1",11.5535,-9999,2.76752e-17
"1",11.7404,-9999,2.81229e-17
"1",11.9303,-9999,2.85777e-17
"1",12.1232,-9999,2.90399e-17
"1",12.3193,-9999,2.95096e-17
"1",12.5186,-9999,2.99869e-17
"1",12.721,-9999,3.0472e-17
"1",12.9268,-9999,3.09648e-17
"1",13.1359,-9999,3.14656e-17
"1",13.3483,-9999,3.19746e-17
"1",13.5642,-9999,3.24917e-17
"1",13.7836,-9999,3.30173e-17
"1",14.0066,-9999,3.35513e-17
"1",14.2331,-9999,3.4094e-17
"1",14.4633,-9999,3.46454e-17
"1",14.6973,-9999,3.52058e-17
"1",14.935,-9999,3.57752e-17
"1",15.1765,-9999,3.63538e-17
"1",15.422,-9999,3.69418e-17
"1",15.6714,-9999,3.75393e-17
"1",15.9,-9999,3.80868e-17
"1",16.1,-9999,6.11915e-15
"1",16.1825,-9999,3.92474e-13
"1",16.4442,-9999,1.85104e-07
"1",16.7102,-9999,0.0873013
"1",16.9805,-9999,0.960229
"1",17.2551,-9999,0.931364
"1",17.5342,-9999,0.903367
"1",17.8178,-9999,0.876211
"1",18.106,-9999,0.849873
"1",18.3989,-9999,0.824325
"1",18.6964,-9999,0.799546
"1",18.9988,-9999,0.775511
"1",19.3061,-9999,0.752199
"1",19.6184,-9999,0.729131
"1",19.9357,-9999,0.705642
"1",20.2582,-9999,0.682908
"1",20.5858,-9999,0.660907
"1",20.9188,-9999,0.639615
"1",21.2571,-9999,0.619009
"1",21.6009,-9999,0.599067
"1",21.9503,-9999,0.579767
"1",22.3053,-9999,0.561089
"1",22.6661,-9999,0.543013
"1",23.0327,-9999,0.525519
"1",23.4053,-9999,0.508588
"1",23.7838,-9999,0.492203
"1",24.1685,-9999,0.476347
"1",24.5594,-9999,0.460795
"1",24.9566,-9999,0.445595
"1",25.3603,-9999,0.430897
"1",25.7705,-9999,0.416683
"1",26.1873,-9999,0.402938
"1",26.6109,-9999,0.389647
"1",27.0413,-9999,0.376794
"1",27.4786,-9999,0.364365
"1",27.9231,-9999,0.352346
"1",28.3747,-9999,0.340723
"1",28.8337,-9999,0.329484
"1",29.3,1.07342,0.318616
"1",29.7739,1.07482,0.308106
"1",30.2555,1.07577,0.298515
"1",30.7449,1.07696,0.289718
"1",31.2421,1.07825,0.281082
"1",31.7475,1.0794,0.2726
"1",32.2609,1.08039,0.264377
"1",32.7827,1.08123,0.256403
"1",33.313,1.08195,0.248667
"1",33.8518,1.08254,0.241163
"1",34.3993,1.083,0.233886
"1",34.9557,1.08337,0.226829
"1",35.5211,1.08362,0.21996
"1",36.0956,1.08376,0.213297
"1",36.6794,1.0838,0.206836
"1",37.2727,1.08375,0.200567
"1",37.8755,1.08362,0.194485
"1",38.4882,1.08341,0.188585
"1",39.1107,1.08312,0.182864
"1",39.7432,1.08278,0.177319
"1",40.3861,1.08238,0.171944
"1",41.0393,1.08198,0.166725
"1",41.7031,1.08151,0.161576
"1",42.3776,1.08094,0.156586
"1",43.063,1.08032,0.15175
"1",43.7595,1.07964,0.147051
"1",44.4673,1.07892,0.142495
"1",45.1865,1.07815,0.138078
"1",45.9174,1.07735,0.133798
"1",46.66,1.07651,0.12965
"1",47.4147,1.07564,0.125634
"1",48.1816,1.07476,0.121741
"1",48.9609,1.07386,0.11796
"1",49.7528,1.07294,0.114297
"1",50.5576,1.07201,0.110729
"1",51.3753,1.07105,0.107265
"1",52.2062,1.07008,0.10391
"1",53.0506,1.06908,0.100659
"1",53.9087,1.06808,0.0975106
"1",54.7806,1.06708,0.0944602
"1",55.6667,1.06607,0.0915051
"1",56.567,1.06505,0.0886427
"1",57.482,1.06404,0.0858697
"1",58.4117,1.06302,0.0831839
"1",59.3564,1.06202,0.0805822
"1",60.3165,1.06102,0.0780614
"1",61.2921,1.06005,0.0756082
"1",62.2834,1.05907,0.0732062
"1",63.2908,1.05809,0.0708702
"1",64.3145,1.05711,0.0685836
"1",65.3547,1.05611,0.0663707
"1",66.4118,1.05511,0.0642289
"1",67.4859,1.05411,0.0621564
"1",68.5775,1.05312,0.0601513
"1",69.6867,1.05213,0.0582104
"1",70.8138,1.05114,0.0563323
"1",71.9591,1.05017,0.054515
"1",73.123,1.0492,0.0527566
"1",74.3057,1.04825,0.0510546
"1",75.5076,1.0473,0.0494071
"1",76.7289,1.04637,0.0478129
"1",77.9699,1.04544,0.0462703
"1",79.231,1.04453,0.0447771
"1",80.5125,1.04364,0.043332
"1",81.8147,1.04276,0.0419309
"1",83.138,1.0419,0.0405709
"1",84.4827,1.04105,0.0392348
"1",85.8491,1.0402,0.0379426
"1",87.2377,1.03936,0.036692
"1",88.6487,1.03853,0.0354828
"1",90.0825,1.0377,0.0343137
"1",91.5395,1.03689,0.0331831
"1",93.0201,1.03609,0.0320897
"1",94.5246,1.03531,0.0310324
"1",96.0535,1.03453,0.0300101
"1",97.6071,1.03377,0.0290214
"1",99.1858,1.03302,0.0280652
"1",100.79,1.03229,0.0271368
"1",102.42,1.03156,0.0262374
"1",104.077,1.03085,0.0253737
"1",105.76,1.03015,0.0245376
"1",107.471,1.02946,0.023729
"1",109.209,1.02879,0.0229472
"1",110.975,1.02813,0.0221911
"1",112.77,1.02749,0.0214598
"1",114.594,1.02685,0.0207528
"1",116.448,1.02623,0.020069
"1",118.331,1.02562,0.0194077
"1",120.245,1.02503,0.0187681
"1",122.19,1.02445,0.0181496
"1",124.166,1.02389,0.0175503
"1",126.175,1.02334,0.016958
"1",128.215,1.02279,0.0163857
"1",130.289,1.02225,0.0158328
"1",132.397,1.02172,0.0152983
"1",134.538,1.0212,0.014782
"1",136.714,1.02069,0.0142832
"1",138.925,1.02019,0.0138012
"1",141.172,1.0197,0.0133353
"1",143.456,1.01923,0.0128851
"1",145.776,1.01876,0.0124503
"1",148.134,1.0183,0.0120301
"1",150.53,1.01785,0.011624
"1",152.964,1.01741,0.0112318
"1",155.439,1.01698,0.0108526
"1",157.953,1.01657,0.0104863
"1",160.507,1.01616,0.0101325
"1",163.103,1.01576,0.00978989
"1",165.742,1.01537,0.00945798
"1",168.422,1.01499,0.00913121
"1",171.146,1.01462,0.00881506
"1",173.915,1.01425,0.00850979
"1",176.727,1.0139,0.00821516
"1",179.586,1.01354,0.0079308
"1",182.491,1.0132,0.0076563
"1",185.442,1.01286,0.00739119
"1",188.442,1.01253,0.00713519
"1",191.489,1.01221,0.00688805
"1",194.587,1.0119,0.00664962
"1",197.734,1.01159,0.00641948
"1",200.932,1.01129,0.00619731
"1",204.182,1.011,0.00598257
"1",207.485,1.01071,0.00577539
"1",210.84,1.01043,0.00557553
"1",214.251,1.01016,0.00538225
"1",217.716,1.00989,0.00519584
"1",221.237,1.00963,0.00501608
"1",224.816,1.00938,0.00484241
"1",228.452,1.00913,0.00467475
"1",232.147,1.00889,0.00451287
"1",235.902,1.00866,0.00435661
"1",239.717,1.00843,0.00420577
"1",243.595,1.00821,0.00406014
"1",247.535,1.00799,0.00391955
"1",251.538,1.00777,0.00378382
"1",255.607,1.00757,0.00365277
"1",259.741,1.00737,0.00352625
"1",263.942,1.00717,0.00340413
"1",268.211,1.00698,0.00328624
"1",272.549,1.00679,0.0031724
"1",276.957,1.00661,0.00306252
"1",281.437,1.00643,0.00295645
"1",285.989,1.00626,0.00285407
"1",290.615,1.00609,0.00275523
"1",295.315,1.00592,0.00265984
"1",300.092,1.00577,0.00256773
"1",304.945,1.00561,0.00247864
"1",309.878,1.00546,0.00239241
"1",314.89,1.00531,0.00230717
"1",319.983,1.00517,0.0022244
"1",325.158,1.00503,0.0021446
"1",330.418,1.00489,0.00206767
"1",335.762,1.00476,0.00199351
"1",341.192,1.00463,0.00192206
"1",346.711,1.0045,0.00185312
"1",352.319,1.00438,0.00178664
"1",358.017,1.00426,0.00172253
"1",363.808,1.00414,0.00166075
"1",369.692,1.00402,0.00160119
"1",375.672,1.00391,0.00154377
"1",381.748,1.0038,0.00148837
"1",387.922,1.0037,0.00143498
"1",394.197,1.00359,0.00138356
"1",400.573,1.00349,0.00133393
"1",407.052,1.0034,0.00128607
"1",413.635,1.0033,0.00123994
"1",420.326,1.00321,0.00119547
"1",427.124,1.00312,0.00115259
"1",434.032,1.00303,0.00111124
"1",441.052,1.00294,0.00107134
"1",448.186,1.00286,0.00103287
"1",455.435,1.00278,0.000995812
"1",462.802,1.0027,0.000960079
"1",470.287,1.00262,0.000925627
"1",477.894,1.00255,0.000892416
"1",485.623,1.00248,0.000860393
"1",493.478,1.00241,0.000829518
"1",501.459,1.00234,0.000799751
"1",509.57,1.00227,0.000771052
"1",517.812,1.00221,0.000743383
"1",526.187,1.00214,0.000716714
"1",534.698,1.00208,0.000690999
"1",543.346,1.00202,0.000666203
"1",552.134,1.00196,0.000642299
"1",561.065,1.00191,0.000619249
"1",570.139,1.00185,0.000597026
"1",579.361,1.0018,0.000575597
"1",588.732,1.00175,0.000554945
"1",598.254,1.0017,0.000535035
"1",607.93,1.00165,0.000515832
"1",617.763,1.0016,0.000497219
"1",627.755,1.00155,0.000479195
"1",637.908,1.00151,0.000461657
"1",648.226,1.00146,0.000444758
"1",658.711,1.00142,0.000428477
"1",669.365,1.00138,0.000412792
"1",680.191,1.00134,0.00039768
"1",691.193,1.0013,0.00038312
"1",702.372,1.00126,0.000369094
"1",713.733,1.00122,0.000355582
"1",725.277,1.00119,0.000342565
"1",737.008,1.00115,0.000330026
"1",748.928,1.00112,0.000317945
"1",761.042,1.00109,0.000306305
"1",773.351,1.00105,0.000295082
"1",785.859,1.00102,0.000284275
"1",798.57,1.00099,0.000273869
"1",811.486,1.00096,0.000263852
"1",824.611,1.00093,0.000254197
"1",837.949,1.00091,0.00024489
"1",851.502,1.00088,0.000235924
"1",865.274,1.00085,0.000227288
"1",879.269,1.00083,0.000218969
"1",893.491,1.0008,0.000210948
"1",907.943,1.00078,0.000203223
"1",922.628,1.00075,0.000195782
"1",937.551,1.00073,0.000188614
"1",952.715,1.00071,0.000181709
"1",968.124,1.00069,0.000175057
"1",983.783,1.00067,0.000168649
"1",999.695,1.00065,0.000162475
"1",1015.86,1.00063,0.000156527
"1",1032.29,1.00061,0.000150796
"1",1048.99,1.00059,0.000145275
"1",1065.96,1.00057,0.000139956
"1",1083.2,1.00055,0.000134833
"1",1100.72,1.00054,0.000129897
"1",1118.52,1.00052,0.00012514
"1",1136.61,1.0005,0.000120559
"1",1155,1.00049,0.000116145
"1",1173.68,1.00047,0.000111894
"1",1192.66,1.00046,0.000107798
"1",1211.95,1.00044,0.000103851
"1",1231.55,1.00043,0.000100048
"1",1251.47,1.00042,9.63431e-05
"1",1271.72,1.0004,9.27658e-05
"1",1292.29,1.00039,8.93136e-05
"1",1313.19,1.00038,8.59897e-05
"1",1334.43,1.00037,8.2789e-05
"1",1356.01,1.00035,7.97065e-05
"1",1377.94,1.00034,7.67399e-05
"1",1400.23,1.00033,7.38845e-05
"1",1422.88,1.00032,7.11367e-05
"1",1445.89,1.00031,6.8489e-05
"1",1469.28,1.0003,6.59394e-05
"1",1493.04,1.00029,6.34846e-05
"1",1517.19,1.00028,6.11222e-05
"1",1541.73,1.00027,5.88497e-05
"1",1566.67,1.00026,5.66648e-05
"1",1592.01,1.00025,5.4565e-05
"1",1617.76,1.00025,5.25439e-05
"1",1643.92,1.00024,5.05984e-05
"1",1670.51,1.00023,4.87229e-05
"1",1697.53,1.00022,4.69171e-05
"1",1724.99,1.00021,4.51791e-05
"1",1752.89,1.00021,4.34988e-05
"1",1781.24,1.0002,4.18788e-05
"1",1810.05,1.00019,4.03175e-05
"1",1839.32,1.00019,3.88144e-05
"1",1869.07,1.00018,3.73672e-05
"1",1899.3,1.00017,3.59738e-05
"1",1930.02,1.00017,3.46325e-05
"1",1961.24,1.00016,3.33413e-05
"1",1992.96,1.00016,3.20983e-05
"1",2025.2,1.00015,3.09117e-05
"1",2057.95,1.00015,2.97548e-05
"1",2091.24,1.00014,2.86399e-05
"1",2125.06,1.00014,2.75656e-05
"1",2159.43,1.00013,2.65311e-05
"1",2194.36,1.00013,2.5534e-05
"1",2229.85,1.00012,2.45737e-05
"1",2265.92,1.00012,2.36488e-05
"1",2302.57,1.00011,2.27578e-05
"1",2339.81,1.00011,2.18996e-05
"1",2377.66,1.0001,2.10728e-05
"1",2416.11,1.0001,2.02763e-05
"1",2455.19,1.0001,1.95099e-05
"1",2494.9,1.00009,1.87711e-05
"1",2535.26,1.00009,1.80601e-05
"1",2576.26,1.00008,1.73752e-05
"1",2617.93,1.00008,1.67157e-05
"1",2660.27,1.00008,1.60808e-05
"1",2703.3,1.00007,1.54691e-05
"1",2747.03,1.00007,1.48806e-05
"1",2791.46,1.00007,1.43137e-05
"1",2836.61,1.00007,1.37685e-05
"1",2882.49,1.00006,1.32435e-05
"1",2929.11,1.00006,1.27377e-05
"1",2976.48,1.00006,1.2251e-05
"1",3024.63,1.00005,1.17831e-05
"1",3073.55,1.00005,1.13326e-05
"1",3123.26,1.00005,1.08987e-05
"1",3173.78,1.00005,1.04815e-05
"1",3225.11,1.00005,1.00803e-05
"1",3277.27,1.00004,9.69407e-06
"1",3330.28,1.00004,9.3228e-06
"1",3384.15,1.00004,8.9657e-06
"1",3438.88,1.00004,8.62159e-06
"1",3494.5,1.00003,8.29117e-06
"1",3551.02,1.00003,7.97348e-06
"1",3608.46,1.00003,7.66792e-06
"1",3666.82,1.00003,7.37417e-06
"1",3726.13,1.00003,7.09177e-06
"1",3786.4,1.00003,6.8204e-06
"1",3847.64,1.00002,6.55955e-06
"1",3909.87,1.00002,6.30887e-06
"1",3973.11,1.00002,6.06802e-06
"1",4037.38,1.00002,5.83417e-06
"1",4102.68,1.00002,5.61182e-06
"1",4169.03,1.00002,5.39804e-06
"1",4236.46,1.00001,5.19262e-06
"1",4304.98,1.00001,4.99505e-06
"1",4374.62,1.00001,4.80512e-06
"1",4445.37,1.00001,4.62252e-06
"1",4517.27,1.00001,4.44693e-06
"1",4590.33,1.00001,4.27824e-06
"1",4664.58,1.00001,4.11592e-06
"1",4740.03,1.00001,3.9598e-06
"1",4816.69,1.00001,3.80971e-06
"1",4894.6,1,3.66534e-06
"1",4973.77,1,3.52656e-06
"1",5054.21,1,3.39308e-06
"1",5135.96,1,3.26467e-06
"1",5219.03,1,3.14122e-06
"1",5303.44,1,3.0224e-06
"1",5389.22,0.999999,2.90811e-06
"1",5476.39,0.999998,2.7982e-06
"1",5564.97,0.999997,2.69252e-06
"1",5654.98,0.999996,2.5908e-06
"1",5746.44,0.999995,2.49292e-06
"1",5839.39,0.999995,2.39878e-06
"1",5933.83,0.999994,2.30825e-06
"1",6029.81,0.999993,2.22111e-06
"1",6127.33,0.999993,2.13725e-06
"1",6226.44,0.999992,2.05662e-06
"1",6327.15,0.999991,1.97895e-06
"1",6429.48,0.999991,1.90427e-06
"1",6533.48,0.99999,1.83248e-06
"1",6639.15,0.99999,1.76329e-06
"1",6746.54,0.999989,1.6967e-06
"1",6855.65,0.999988,1.63268e-06
"1",6966.54,0.999988,1.57105e-06
"1",7079.22,0.999987,1.51173e-06
"1",7193.72,0.999987,1.45464e-06
"1",7310.07,0.999986,1.3997e-06
"1",7428.31,0.999986,1.34683e-06
"1",7548.45,0.999985,1.29594e-06
"1",7670.54,0.999985,1.24696e-06
"1",7794.61,0.999985,1.19981e-06
"1",7920.68,0.999984,1.15443e-06
"1",8048.79,0.999984,1.11076e-06
"1",8178.98,0.999983,1.06872e-06
"1",8311.26,0.999983,1.02826e-06
"1",8445.69,0.999983,9.89303e-07
"1",8582.29,0.999982,9.51814e-07
"1",8721.11,0.999982,9.15734e-07
"1",8862.16,0.999982,8.80992e-07
"1",9005.5,0.999981,8.47563e-07
"1",9151.16,0.999981,8.15359e-07
"1",9299.17,0.999981,7.84388e-07
"1",9449.58,0.99998,7.54553e-07
"1",9602.42,0.99998,7.25847e-07
"1",9757.73,0.99998,6.98223e-07
"1",9915.55,0.99998,6.71626e-07
"1",10075.9,0.999979,6.46075e-07
"1",10238.9,0.999979,6.21481e-07
"1",10404.5,0.999979,5.97806e-07
"1",10572.8,0.999979,5.75016e-07
"1",10743.8,0.999978,5.53081e-07
"1",10917.6,0.999978,5.31965e-07
"1",11094.2,0.999978,5.11641e-07
"1",11273.6,0.999978,4.92077e-07
"1",11455.9,0.999978,4.73248e-07
"1",11641.2,0.999977,4.55123e-07
"1",11829.5,0.999977,4.37678e-07
"1",12020.8,0.999977,4.20889e-07
"1",12215.3,0.999977,4.04728e-07
"1",12412.8,0.999977,3.89176e-07
"1",12613.6,0.999977,3.74207e-07
"1",12817.6,0.999976,3.59802e-07
"1",13025,0.999976,3.45939e-07
"1",13235.6,0.999976,3.32598e-07
"1",13449.7,0.999976,3.1976e-07
"1",13667.2,0.999976,3.07406e-07
"1",13888.3,0.999976,2.95519e-07
"1",14112.9,0.999975,2.84081e-07
"1",14341.2,0.999975,2.73076e-07
"1",14573.1,0.999975,2.62488e-07
"1",14808.9,0.999975,2.52302e-07
"1",15048.4,0.999975,2.42502e-07
"1",15291.8,0.999975,2.33075e-07
"1",15539.1,0.999975,2.24007e-07
"1",15790.4,0.999975,2.15284e-07
"1",16045.8,0.999974,2.06894e-07
"1",16305.4,0.999974,1.98825e-07
"1",16569.1,0.999974,1.91065e-07
"1",16837.1,0.999974,1.83603e-07
"1",17109.4,0.999974,1.76428e-07
"1",17386.1,0.999974,1.69528e-07
"1",17667.4,0.999974,1.62895e-07
"1",17953.1,0.999974,1.56518e-07
"1",18243.5,0.999974,1.50387e-07
"1",18538.6,0.999974,1.44495e-07
"1",18838.4,0.999974,1.38831e-07
"1",19143.1,0.999974,1.33389e-07
"1",19452.7,0.999974,1.28159e-07
"1",19767.4,0.999973,1.23133e-07
"1",20087.1,0.999973,1.18381e-07
"1",20412,0.999973,1.13744e-07
"1",20742.1,0.999973,1.09292e-07
"1",21077.6,0.999973,1.05019e-07
"1",21418.5,0.999973,1.00917e-07
"1",21765,0.999973,9.69783e-08
"1",22117,0.999973,9.31972e-08
"1",22474.7,0.999973,8.95669e-08
"1",22838.2,0.999973,8.6081e-08
"1",23207.6,0.999973,8.27338e-08
"1",23583,0.999973,7.95195e-08
"1",23964.4,0.999973,7.64328e-08
"1",24352,0.999973,7.34683e-08
"1",24745.9,0.999973,7.06213e-08
"1",25146.2,0.999973,6.78867e-08
"1",25552.9,0.999973,6.52602e-08
"1",25966.2,0.999973,6.27372e-08
"1",26386.1,0.999972,6.03136e-08
"1",26812.9,0.999972,5.79854e-08
"1",27246.6,0.999972,5.57487e-08
"1",27687.3,0.999972,5.35999e-08
"1",28135.1,0.999972,5.15352e-08
"1",28590.2,0.999972,4.95516e-08
"1",29052.6,0.999972,4.76455e-08
"1",29522.5,0.999972,4.58139e-08
"1",30000,0.999972,4.40539e-08
"3",10,-9999,0.116418
"3",10.1617,-9999,0.117427
"3",10.3261,-9999,0.118445
"3",10.4931,-9999,0.119472
"3",10.6628,-9999,0.120508
"3",10.8353,-9999,0.121552
"3",11.0106,-9999,0.122606
"3",11.1886,-9999,0.123668
"3",11.3696,-9999,0.12444
"3",11.5535,-9999,0.125017
"3",11.7404,-9999,0.125598
"3",11.9303,-9999,0.126181
"3",12.1232,-9999,0.126767
"3",12.3193,-9999,0.127356
"3",12.5186,-9999,0.127947
"3",12.721,-9999,0.128541
"3",12.9268,-9999,0.129138
"3",13.1359,-9999,0.129738
"3",13.3483,-9999,0.13034
"3",13.5642,-9999,0.130945
"3",13.7836,-9999,0.13155
"3",14.0066,-9999,0.132137
"3",14.2331,-9999,0.132727
"3",14.4633,-9999,0.133319
"3",14.6973,-9999,0.133914
"3",14.935,-9999,0.134512
"3",15.1765,-9999,0.135113
"3",15.422,-9999,0.135716
"3",15.6714,-9999,0.136322
"3",15.9249,-9999,0.13693
"3",16.1825,-9999,0.137541
"3",16.4442,-9999,0.138155
"3",16.7102,-9999,0.138772
"3",16.9805,-9999,0.139071
"3",17.2551,-9999,0.138903
"3",17.5342,-9999,0.138735
"3",17.8178,-9999,0.138567
"3",18.106,-9999,0.138399
"3",18.3989,-9999,0.138232
"3",18.6964,-9999,0.138065
"3",18.9988,-9999,0.137898
"3",19.3061,-9999,0.137709
"3",19.6184,-9999,0.137514
"3",19.9357,-9999,0.137318
"3",20.2582,-9999,0.137123
"3",20.5858,-9999,0.136928
"3",20.9188,-9999,0.136733
"3",21.2571,-9999,0.136539
"3",21.6009,-9999,0.136345
"3",21.9503,-9999,0.136151
"3",22.3053,-9999,0.135586
"3",22.6661,-9999,0.134963
"3",23.0327,-9999,0.134343
"3",23.4053,-9999,0.133726
"3",23.7838,-9999,0.133111
"3",24.1685,-9999,0.1325
"3",24.5594,-9999,0.131891
"3",24.9566,-9999,0.131285
"3",25.3603,-9999,0.130681
